cancer_group,source_field,source_code_system,source_value_set,source_code,source_display,target_system,target_version,target_code,relationship,review_status,reviewer,evidence_reference,decision_date,notes
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,004,依實際檢查之哨兵淋巴結數目：4 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,005,依實際檢查之哨兵淋巴結數目：5 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,006,依實際檢查之哨兵淋巴結數目：6 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,007,依實際檢查之哨兵淋巴結數目：7 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,008,依實際檢查之哨兵淋巴結數目：8 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,009,依實際檢查之哨兵淋巴結數目：9 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,010,依實際檢查之哨兵淋巴結數目：10 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,011,依實際檢查之哨兵淋巴結數目：11 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,012,依實際檢查之哨兵淋巴結數目：12 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,013,依實際檢查之哨兵淋巴結數目：13 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,014,依實際檢查之哨兵淋巴結數目：14 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,015,依實際檢查之哨兵淋巴結數目：15 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,016,依實際檢查之哨兵淋巴結數目：16 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,017,依實際檢查之哨兵淋巴結數目：17 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,018,依實際檢查之哨兵淋巴結數目：18 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,019,依實際檢查之哨兵淋巴結數目：19 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,020,依實際檢查之哨兵淋巴結數目：20 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,021,依實際檢查之哨兵淋巴結數目：21 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,022,依實際檢查之哨兵淋巴結數目：22 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,023,依實際檢查之哨兵淋巴結數目：23 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,024,依實際檢查之哨兵淋巴結數目：24 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,025,依實際檢查之哨兵淋巴結數目：25 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,026,依實際檢查之哨兵淋巴結數目：26 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,027,依實際檢查之哨兵淋巴結數目：27 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,028,依實際檢查之哨兵淋巴結數目：28 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,029,依實際檢查之哨兵淋巴結數目：29 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,030,依實際檢查之哨兵淋巴結數目：30 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,031,依實際檢查之哨兵淋巴結數目：31 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,032,依實際檢查之哨兵淋巴結數目：32 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,033,依實際檢查之哨兵淋巴結數目：33 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,034,依實際檢查之哨兵淋巴結數目：34 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,035,依實際檢查之哨兵淋巴結數目：35 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,036,依實際檢查之哨兵淋巴結數目：36 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,037,依實際檢查之哨兵淋巴結數目：37 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,038,依實際檢查之哨兵淋巴結數目：38 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,039,依實際檢查之哨兵淋巴結數目：39 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,040,依實際檢查之哨兵淋巴結數目：40 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,041,依實際檢查之哨兵淋巴結數目：41 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,042,依實際檢查之哨兵淋巴結數目：42 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,043,依實際檢查之哨兵淋巴結數目：43 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,044,依實際檢查之哨兵淋巴結數目：44 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,045,依實際檢查之哨兵淋巴結數目：45 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,046,依實際檢查之哨兵淋巴結數目：46 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,047,依實際檢查之哨兵淋巴結數目：47 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,048,依實際檢查之哨兵淋巴結數目：48 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,049,依實際檢查之哨兵淋巴結數目：49 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,050,依實際檢查之哨兵淋巴結數目：50 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,051,依實際檢查之哨兵淋巴結數目：51 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,052,依實際檢查之哨兵淋巴結數目：52 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,053,依實際檢查之哨兵淋巴結數目：53 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,054,依實際檢查之哨兵淋巴結數目：54 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,055,依實際檢查之哨兵淋巴結數目：55 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,056,依實際檢查之哨兵淋巴結數目：56 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,057,依實際檢查之哨兵淋巴結數目：57 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,058,依實際檢查之哨兵淋巴結數目：58 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,059,依實際檢查之哨兵淋巴結數目：59 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,060,依實際檢查之哨兵淋巴結數目：60 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,061,依實際檢查之哨兵淋巴結數目：61 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,062,依實際檢查之哨兵淋巴結數目：62 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,063,依實際檢查之哨兵淋巴結數目：63 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,064,依實際檢查之哨兵淋巴結數目：64 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,065,依實際檢查之哨兵淋巴結數目：65 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,066,依實際檢查之哨兵淋巴結數目：66 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,067,依實際檢查之哨兵淋巴結數目：67 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,068,依實際檢查之哨兵淋巴結數目：68 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,069,依實際檢查之哨兵淋巴結數目：69 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,070,依實際檢查之哨兵淋巴結數目：70 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,071,依實際檢查之哨兵淋巴結數目：71 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
breast,SSF4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/CodeSystem/tcr-breast-ssf4,https://erichuang777777.github.io/TW-Breast-Cancer-FHIR-IG/ValueSet/tcr-breast-ssf4-vs,072,依實際檢查之哨兵淋巴結數目：72 顆,,,,,not-started,,,,Do not publish as ConceptMap until reviewed.
